"district"	"Glofas_st"	"thr_stat"	"thr"	"floods"	"floods_correct"	"floods_incorrect"	"protocol_triggered"	"triggered_in_vain"	"detection_ratio"	"false_alarm_ratio"
"1"	"KE0211070530"	"G5218"	"q90"	111.55885	6	1	5	7	6	0.17	0.86
"1"	"KE0211070530"	"G5218"	"q95"	155.25873	6	1	5	3	2	0.17	0.67
"1"	"KE0211070531"	"G5450"	"q80"	89.9827180000001	6	5	1	11	8	0.83	0.73
"1"	"KE0211070531"	"G5450"	"q90"	132.695474	6	1	5	7	6	0.17	0.86
"1"	"KE0211070531"	"G5450"	"q95"	185.64964	6	1	5	2	1	0.17	0.5
"1"	"KE0211070531"	"G5218"	"q80"	76.834305	6	5	1	10	7	0.83	0.7
"1"	"KE0211070531"	"G5218"	"q90"	111.55885	6	1	5	7	6	0.17	0.86
"1"	"KE0211070531"	"G5218"	"q95"	155.25873	6	1	5	3	2	0.17	0.67
"1"	"KE0211070532"	"G5450"	"q80"	89.9827180000001	6	5	1	11	8	0.83	0.73
"1"	"KE0211070532"	"G5450"	"q90"	132.695474	6	1	5	7	6	0.17	0.86
"1"	"KE0211070532"	"G5450"	"q95"	185.64964	6	1	5	2	1	0.17	0.5
"1"	"KE0211070532"	"G5218"	"q80"	76.834305	6	5	1	10	7	0.83	0.7
"1"	"KE0211070532"	"G5218"	"q90"	111.55885	6	1	5	7	6	0.17	0.86
"1"	"KE0211070532"	"G5218"	"q95"	155.25873	6	1	5	3	2	0.17	0.67
"1"	"KE0231240617"	"G5170"	"q80"	824.9675	8	4	4	8	5	0.5	0.62
"1"	"KE0231240617"	"KEGVS7"	"q50"	197.35773	8	7	1	8	2	0.88	0.25
"1"	"KE0231240617"	"KEGVS4"	"q80"	19.927456	8	6	2	9	4	0.75	0.44
"1"	"KE0231240617"	"KEGVS4"	"q90"	38.639142	8	6	2	9	4	0.75	0.44
"1"	"KE0231240617"	"KEGVS4"	"q95"	58.90867	8	3	5	6	4	0.38	0.67
"1"	"KE0231240617"	"KEGVS4"	"rl2"	136.27734375	8	1	7	1	0	0.12	0
"1"	"KE0231240617"	"KEGVS8"	"q80"	4.5459075	8	5	3	9	5	0.62	0.56
"1"	"KE0231240617"	"KEGVS8"	"q90"	17.597103	8	2	6	8	6	0.25	0.75
"1"	"KE0231240617"	"KEGVS8"	"q95"	38.8504753999999	8	1	7	6	5	0.12	0.83
"1"	"KE0231240617"	"KEGVS8"	"rl2"	65.2111968994141	8	1	7	4	3	0.12	0.75
"1"	"KE0231240617"	"KEGVS5"	"q50"	85.21408	8	7	1	8	2	0.88	0.25
"1"	"KE0231240618"	"G5170"	"q80"	824.9675	8	4	4	8	5	0.5	0.62
"1"	"KE0231240618"	"KEGVS7"	"q50"	197.35773	8	7	1	8	2	0.88	0.25
"1"	"KE0231240618"	"KEGVS4"	"q80"	19.927456	8	6	2	9	4	0.75	0.44
"1"	"KE0231240618"	"KEGVS4"	"q90"	38.639142	8	6	2	9	4	0.75	0.44
"1"	"KE0231240618"	"KEGVS4"	"q95"	58.90867	8	3	5	6	4	0.38	0.67
"1"	"KE0231240618"	"KEGVS4"	"rl2"	136.27734375	8	1	7	1	0	0.12	0
"1"	"KE0231240618"	"KEGVS8"	"q80"	4.5459075	8	5	3	9	5	0.62	0.56
"1"	"KE0231240618"	"KEGVS8"	"q90"	17.597103	8	2	6	8	6	0.25	0.75
"1"	"KE0231240618"	"KEGVS8"	"q95"	38.8504753999999	8	1	7	6	5	0.12	0.83
"1"	"KE0231240618"	"KEGVS8"	"rl2"	65.2111968994141	8	1	7	4	3	0.12	0.75
"1"	"KE0231240618"	"KEGVS5"	"q50"	85.21408	8	7	1	8	2	0.88	0.25
"1"	"KE0231240619"	"G5170"	"q80"	824.9675	8	4	4	8	5	0.5	0.62
"1"	"KE0231240619"	"KEGVS7"	"q50"	197.35773	8	7	1	8	2	0.88	0.25
"1"	"KE0231240619"	"KEGVS4"	"q80"	19.927456	8	6	2	9	4	0.75	0.44
"1"	"KE0231240619"	"KEGVS4"	"q90"	38.639142	8	6	2	9	4	0.75	0.44
"1"	"KE0231240619"	"KEGVS4"	"q95"	58.90867	8	3	5	6	4	0.38	0.67
"1"	"KE0231240619"	"KEGVS4"	"rl2"	136.27734375	8	1	7	1	0	0.12	0
"1"	"KE0231240619"	"KEGVS8"	"q80"	4.5459075	8	5	3	9	5	0.62	0.56
"1"	"KE0231240619"	"KEGVS8"	"q90"	17.597103	8	2	6	8	6	0.25	0.75
"1"	"KE0231240619"	"KEGVS8"	"q95"	38.8504753999999	8	1	7	6	5	0.12	0.83
"1"	"KE0231240619"	"KEGVS8"	"rl2"	65.2111968994141	8	1	7	4	3	0.12	0.75
"1"	"KE0231240619"	"KEGVS5"	"q50"	85.21408	8	7	1	8	2	0.88	0.25
"1"	"KE0231240620"	"G5170"	"q80"	824.9675	8	4	4	8	5	0.5	0.62
"1"	"KE0231240620"	"KEGVS7"	"q50"	197.35773	8	7	1	8	2	0.88	0.25
"1"	"KE0231240620"	"KEGVS4"	"q80"	19.927456	8	6	2	9	4	0.75	0.44
"1"	"KE0231240620"	"KEGVS4"	"q90"	38.639142	8	6	2	9	4	0.75	0.44
"1"	"KE0231240620"	"KEGVS4"	"q95"	58.90867	8	3	5	6	4	0.38	0.67
"1"	"KE0231240620"	"KEGVS4"	"rl2"	136.27734375	8	1	7	1	0	0.12	0
"1"	"KE0231240620"	"KEGVS8"	"q80"	4.5459075	8	5	3	9	5	0.62	0.56
"1"	"KE0231240620"	"KEGVS8"	"q90"	17.597103	8	2	6	8	6	0.25	0.75
"1"	"KE0231240620"	"KEGVS8"	"q95"	38.8504753999999	8	1	7	6	5	0.12	0.83
"1"	"KE0231240620"	"KEGVS8"	"rl2"	65.2111968994141	8	1	7	4	3	0.12	0.75
"1"	"KE0231240620"	"KEGVS5"	"q50"	85.21408	8	7	1	8	2	0.88	0.25
"1"	"KE0231240621"	"G5170"	"q80"	824.9675	8	4	4	8	5	0.5	0.62
"1"	"KE0231240621"	"KEGVS7"	"q50"	197.35773	8	7	1	8	2	0.88	0.25
"1"	"KE0231240621"	"KEGVS4"	"q80"	19.927456	8	6	2	9	4	0.75	0.44
"1"	"KE0231240621"	"KEGVS4"	"q90"	38.639142	8	6	2	9	4	0.75	0.44
"1"	"KE0231240621"	"KEGVS4"	"q95"	58.90867	8	3	5	6	4	0.38	0.67
"1"	"KE0231240621"	"KEGVS4"	"rl2"	136.27734375	8	1	7	1	0	0.12	0
"1"	"KE0231240621"	"KEGVS8"	"q80"	4.5459075	8	5	3	9	5	0.62	0.56
"1"	"KE0231240621"	"KEGVS8"	"q90"	17.597103	8	2	6	8	6	0.25	0.75
"1"	"KE0231240621"	"KEGVS8"	"q95"	38.8504753999999	8	1	7	6	5	0.12	0.83
"1"	"KE0231240621"	"KEGVS8"	"rl2"	65.2111968994141	8	1	7	4	3	0.12	0.75
"1"	"KE0231240621"	"KEGVS5"	"q50"	85.21408	8	7	1	8	2	0.88	0.25
"1"	"KE0231240622"	"G5170"	"q80"	824.9675	8	4	4	8	5	0.5	0.62
"1"	"KE0231240622"	"KEGVS7"	"q50"	197.35773	8	7	1	8	2	0.88	0.25
"1"	"KE0231240622"	"KEGVS4"	"q80"	19.927456	8	6	2	9	4	0.75	0.44
"1"	"KE0231240622"	"KEGVS4"	"q90"	38.639142	8	6	2	9	4	0.75	0.44
"1"	"KE0231240622"	"KEGVS4"	"q95"	58.90867	8	3	5	6	4	0.38	0.67
"1"	"KE0231240622"	"KEGVS4"	"rl2"	136.27734375	8	1	7	1	0	0.12	0
"1"	"KE0231240622"	"KEGVS8"	"q80"	4.5459075	8	5	3	9	5	0.62	0.56
"1"	"KE0231240622"	"KEGVS8"	"q90"	17.597103	8	2	6	8	6	0.25	0.75
"1"	"KE0231240622"	"KEGVS8"	"q95"	38.8504753999999	8	1	7	6	5	0.12	0.83
"1"	"KE0231240622"	"KEGVS8"	"rl2"	65.2111968994141	8	1	7	4	3	0.12	0.75
"1"	"KE0231240622"	"KEGVS5"	"q50"	85.21408	8	7	1	8	2	0.88	0.25
"1"	"KE0231240623"	"G5170"	"q80"	824.9675	8	4	4	8	5	0.5	0.62
"1"	"KE0231240623"	"KEGVS7"	"q50"	197.35773	8	7	1	8	2	0.88	0.25
"1"	"KE0231240623"	"KEGVS4"	"q80"	19.927456	8	6	2	9	4	0.75	0.44
"1"	"KE0231240623"	"KEGVS4"	"q90"	38.639142	8	6	2	9	4	0.75	0.44
"1"	"KE0231240623"	"KEGVS4"	"q95"	58.90867	8	3	5	6	4	0.38	0.67
"1"	"KE0231240623"	"KEGVS4"	"rl2"	136.27734375	8	1	7	1	0	0.12	0
"1"	"KE0231240623"	"KEGVS8"	"q80"	4.5459075	8	5	3	9	5	0.62	0.56
"1"	"KE0231240623"	"KEGVS8"	"q90"	17.597103	8	2	6	8	6	0.25	0.75
"1"	"KE0231240623"	"KEGVS8"	"q95"	38.8504753999999	8	1	7	6	5	0.12	0.83
"1"	"KE0231240623"	"KEGVS8"	"rl2"	65.2111968994141	8	1	7	4	3	0.12	0.75
"1"	"KE0231240623"	"KEGVS5"	"q50"	85.21408	8	7	1	8	2	0.88	0.25
"1"	"KE0231250624"	"G5170"	"q80"	824.9675	13	6	7	14	10	0.46	0.71
"1"	"KE0231250624"	"KEGVS4"	"q50"	4.144618	13	12	1	11	5	0.92	0.45
"1"	"KE0231250624"	"KEGVS4"	"q80"	19.927456	13	11	2	16	10	0.85	0.62
"1"	"KE0231250624"	"KEGVS4"	"q90"	38.639142	13	9	4	15	11	0.69	0.73
"1"	"KE0231250624"	"KEGVS4"	"q95"	58.90867	13	8	5	10	6	0.62	0.6
"1"	"KE0231250624"	"KEGVS4"	"rl2"	136.27734375	13	1	12	2	1	0.08	0.5
"1"	"KE0231250624"	"KEGVS8"	"q50"	0.0004987477	13	12	1	8	1	0.92	0.12
"1"	"KE0231250624"	"KEGVS8"	"q80"	4.5459075	13	6	7	19	15	0.46	0.79
"1"	"KE0231250624"	"KEGVS8"	"q90"	17.597103	13	4	9	14	12	0.31	0.86
"1"	"KE0231250625"	"G5170"	"q80"	824.9675	13	6	7	14	10	0.46	0.71
"1"	"KE0231250625"	"KEGVS4"	"q50"	4.144618	13	12	1	11	5	0.92	0.45
"1"	"KE0231250625"	"KEGVS4"	"q80"	19.927456	13	11	2	16	10	0.85	0.62
"1"	"KE0231250625"	"KEGVS4"	"q90"	38.639142	13	9	4	15	11	0.69	0.73
"1"	"KE0231250625"	"KEGVS4"	"q95"	58.90867	13	8	5	10	6	0.62	0.6
"1"	"KE0231250625"	"KEGVS4"	"rl2"	136.27734375	13	1	12	2	1	0.08	0.5
"1"	"KE0231250625"	"KEGVS8"	"q50"	0.0004987477	13	12	1	8	1	0.92	0.12
"1"	"KE0231250625"	"KEGVS8"	"q80"	4.5459075	13	6	7	19	15	0.46	0.79
"1"	"KE0231250625"	"KEGVS8"	"q90"	17.597103	13	4	9	14	12	0.31	0.86
"1"	"KE0231250626"	"G5170"	"q80"	824.9675	13	6	7	14	10	0.46	0.71
"1"	"KE0231250626"	"KEGVS4"	"q50"	4.144618	13	12	1	11	5	0.92	0.45
"1"	"KE0231250626"	"KEGVS4"	"q80"	19.927456	13	11	2	16	10	0.85	0.62
"1"	"KE0231250626"	"KEGVS4"	"q90"	38.639142	13	9	4	15	11	0.69	0.73
"1"	"KE0231250626"	"KEGVS4"	"q95"	58.90867	13	8	5	10	6	0.62	0.6
"1"	"KE0231250626"	"KEGVS4"	"rl2"	136.27734375	13	1	12	2	1	0.08	0.5
"1"	"KE0231250626"	"KEGVS8"	"q50"	0.0004987477	13	12	1	8	1	0.92	0.12
"1"	"KE0231250626"	"KEGVS8"	"q80"	4.5459075	13	6	7	19	15	0.46	0.79
"1"	"KE0231250626"	"KEGVS8"	"q90"	17.597103	13	4	9	14	12	0.31	0.86
"1"	"KE0231250627"	"G5170"	"q80"	824.9675	13	6	7	14	10	0.46	0.71
"1"	"KE0231250627"	"KEGVS4"	"q50"	4.144618	13	12	1	11	5	0.92	0.45
"1"	"KE0231250627"	"KEGVS4"	"q80"	19.927456	13	11	2	16	10	0.85	0.62
"1"	"KE0231250627"	"KEGVS4"	"q90"	38.639142	13	9	4	15	11	0.69	0.73
"1"	"KE0231250627"	"KEGVS4"	"q95"	58.90867	13	8	5	10	6	0.62	0.6
"1"	"KE0231250627"	"KEGVS4"	"rl2"	136.27734375	13	1	12	2	1	0.08	0.5
"1"	"KE0231250627"	"KEGVS8"	"q50"	0.0004987477	13	12	1	8	1	0.92	0.12
"1"	"KE0231250627"	"KEGVS8"	"q80"	4.5459075	13	6	7	19	15	0.46	0.79
"1"	"KE0231250627"	"KEGVS8"	"q90"	17.597103	13	4	9	14	12	0.31	0.86
"1"	"KE0231250628"	"G5170"	"q80"	824.9675	13	6	7	14	10	0.46	0.71
"1"	"KE0231250628"	"KEGVS4"	"q50"	4.144618	13	12	1	11	5	0.92	0.45
"1"	"KE0231250628"	"KEGVS4"	"q80"	19.927456	13	11	2	16	10	0.85	0.62
"1"	"KE0231250628"	"KEGVS4"	"q90"	38.639142	13	9	4	15	11	0.69	0.73
"1"	"KE0231250628"	"KEGVS4"	"q95"	58.90867	13	8	5	10	6	0.62	0.6
"1"	"KE0231250628"	"KEGVS4"	"rl2"	136.27734375	13	1	12	2	1	0.08	0.5
"1"	"KE0231250628"	"KEGVS8"	"q50"	0.0004987477	13	12	1	8	1	0.92	0.12
"1"	"KE0231250628"	"KEGVS8"	"q80"	4.5459075	13	6	7	19	15	0.46	0.79
"1"	"KE0231250628"	"KEGVS8"	"q90"	17.597103	13	4	9	14	12	0.31	0.86
"1"	"KE0231260629"	"KEGVS7"	"q50"	197.35773	2	1	1	1	0	0.5	0
"1"	"KE0231260629"	"KEGVS4"	"q80"	19.927456	2	1	1	1	0	0.5	0
"1"	"KE0231260629"	"KEGVS4"	"q90"	38.639142	2	1	1	1	0	0.5	0
"1"	"KE0231260629"	"KEGVS8"	"q80"	4.5459075	2	1	1	1	0	0.5	0
"1"	"KE0231260629"	"KEGVS5"	"q50"	85.21408	2	1	1	1	0	0.5	0
"1"	"KE0231260629"	"KEGVS6"	"q50"	83.42965	2	1	1	1	0	0.5	0
"1"	"KE0231260630"	"KEGVS7"	"q50"	197.35773	2	1	1	1	0	0.5	0
"1"	"KE0231260630"	"KEGVS4"	"q80"	19.927456	2	1	1	1	0	0.5	0
"1"	"KE0231260630"	"KEGVS4"	"q90"	38.639142	2	1	1	1	0	0.5	0
"1"	"KE0231260630"	"KEGVS8"	"q80"	4.5459075	2	1	1	1	0	0.5	0
"1"	"KE0231260630"	"KEGVS5"	"q50"	85.21408	2	1	1	1	0	0.5	0
"1"	"KE0231260630"	"KEGVS6"	"q50"	83.42965	2	1	1	1	0	0.5	0
"1"	"KE0231260631"	"KEGVS7"	"q50"	197.35773	2	1	1	1	0	0.5	0
"1"	"KE0231260631"	"KEGVS4"	"q80"	19.927456	2	1	1	1	0	0.5	0
"1"	"KE0231260631"	"KEGVS4"	"q90"	38.639142	2	1	1	1	0	0.5	0
"1"	"KE0231260631"	"KEGVS8"	"q80"	4.5459075	2	1	1	1	0	0.5	0
"1"	"KE0231260631"	"KEGVS5"	"q50"	85.21408	2	1	1	1	0	0.5	0
"1"	"KE0231260631"	"KEGVS6"	"q50"	83.42965	2	1	1	1	0	0.5	0
"1"	"KE0231260632"	"KEGVS7"	"q50"	197.35773	2	1	1	1	0	0.5	0
"1"	"KE0231260632"	"KEGVS4"	"q80"	19.927456	2	1	1	1	0	0.5	0
"1"	"KE0231260632"	"KEGVS4"	"q90"	38.639142	2	1	1	1	0	0.5	0
"1"	"KE0231260632"	"KEGVS8"	"q80"	4.5459075	2	1	1	1	0	0.5	0
"1"	"KE0231260632"	"KEGVS5"	"q50"	85.21408	2	1	1	1	0	0.5	0
"1"	"KE0231260632"	"KEGVS6"	"q50"	83.42965	2	1	1	1	0	0.5	0
"1"	"KE0231270633"	"G5170"	"q80"	824.9675	7	3	4	12	9	0.43	0.75
"1"	"KE0231270633"	"KEGVS4"	"q90"	38.639142	7	4	3	12	8	0.57	0.67
"1"	"KE0231270633"	"KEGVS4"	"q95"	58.90867	7	2	5	7	5	0.29	0.71
"1"	"KE0231270633"	"KEGVS8"	"q90"	17.597103	7	3	4	11	8	0.43	0.73
"1"	"KE0231270633"	"KEGVS8"	"q95"	38.8504753999999	7	1	6	7	6	0.14	0.86
"1"	"KE0231270633"	"KEGVS8"	"rl2"	65.2111968994141	7	1	6	5	4	0.14	0.8
"1"	"KE0231270633"	"KEGVS8"	"rl5"	140.268203735352	7	1	6	3	2	0.14	0.67
"1"	"KE0231270634"	"G5170"	"q80"	824.9675	7	3	4	12	9	0.43	0.75
"1"	"KE0231270634"	"KEGVS4"	"q90"	38.639142	7	4	3	12	8	0.57	0.67
"1"	"KE0231270634"	"KEGVS4"	"q95"	58.90867	7	2	5	7	5	0.29	0.71
"1"	"KE0231270634"	"KEGVS8"	"q90"	17.597103	7	3	4	11	8	0.43	0.73
"1"	"KE0231270634"	"KEGVS8"	"q95"	38.8504753999999	7	1	6	7	6	0.14	0.86
"1"	"KE0231270634"	"KEGVS8"	"rl2"	65.2111968994141	7	1	6	5	4	0.14	0.8
"1"	"KE0231270634"	"KEGVS8"	"rl5"	140.268203735352	7	1	6	3	2	0.14	0.67
"1"	"KE0231270635"	"G5170"	"q80"	824.9675	7	3	4	12	9	0.43	0.75
"1"	"KE0231270635"	"KEGVS4"	"q90"	38.639142	7	4	3	12	8	0.57	0.67
"1"	"KE0231270635"	"KEGVS4"	"q95"	58.90867	7	2	5	7	5	0.29	0.71
"1"	"KE0231270635"	"KEGVS8"	"q90"	17.597103	7	3	4	11	8	0.43	0.73
"1"	"KE0231270635"	"KEGVS8"	"q95"	38.8504753999999	7	1	6	7	6	0.14	0.86
"1"	"KE0231270635"	"KEGVS8"	"rl2"	65.2111968994141	7	1	6	5	4	0.14	0.8
"1"	"KE0231270635"	"KEGVS8"	"rl5"	140.268203735352	7	1	6	3	2	0.14	0.67
"1"	"KE0231270636"	"G5170"	"q80"	824.9675	7	3	4	12	9	0.43	0.75
"1"	"KE0231270636"	"KEGVS4"	"q90"	38.639142	7	4	3	12	8	0.57	0.67
"1"	"KE0231270636"	"KEGVS4"	"q95"	58.90867	7	2	5	7	5	0.29	0.71
"1"	"KE0231270636"	"KEGVS8"	"q90"	17.597103	7	3	4	11	8	0.43	0.73
"1"	"KE0231270636"	"KEGVS8"	"q95"	38.8504753999999	7	1	6	7	6	0.14	0.86
"1"	"KE0231270636"	"KEGVS8"	"rl2"	65.2111968994141	7	1	6	5	4	0.14	0.8
"1"	"KE0231270636"	"KEGVS8"	"rl5"	140.268203735352	7	1	6	3	2	0.14	0.67
"1"	"KE0231270637"	"G5170"	"q80"	824.9675	7	3	4	12	9	0.43	0.75
"1"	"KE0231270637"	"KEGVS4"	"q90"	38.639142	7	4	3	12	8	0.57	0.67
"1"	"KE0231270637"	"KEGVS4"	"q95"	58.90867	7	2	5	7	5	0.29	0.71
"1"	"KE0231270637"	"KEGVS8"	"q90"	17.597103	7	3	4	11	8	0.43	0.73
"1"	"KE0231270637"	"KEGVS8"	"q95"	38.8504753999999	7	1	6	7	6	0.14	0.86
"1"	"KE0231270637"	"KEGVS8"	"rl2"	65.2111968994141	7	1	6	5	4	0.14	0.8
"1"	"KE0231270637"	"KEGVS8"	"rl5"	140.268203735352	7	1	6	3	2	0.14	0.67
"1"	"KE0251330661"	"KEGVS3"	"q80"	22.020576	5	4	1	19	16	0.8	0.84
"1"	"KE0251330661"	"KEGVS3"	"q90"	42.0967586	5	2	3	16	14	0.4	0.88
"1"	"KE0251330661"	"KEGVS3"	"q95"	71.68488	5	2	3	14	12	0.4	0.86
"1"	"KE0251330661"	"KEGVS3"	"rl2"	164.218231201172	5	1	4	1	0	0.2	0
"1"	"KE0251330662"	"KEGVS3"	"q80"	22.020576	5	4	1	19	16	0.8	0.84
"1"	"KE0251330662"	"KEGVS3"	"q90"	42.0967586	5	2	3	16	14	0.4	0.88
"1"	"KE0251330662"	"KEGVS3"	"q95"	71.68488	5	2	3	14	12	0.4	0.86
"1"	"KE0251330662"	"KEGVS3"	"rl2"	164.218231201172	5	1	4	1	0	0.2	0
"1"	"KE0251330663"	"KEGVS3"	"q80"	22.020576	5	4	1	19	16	0.8	0.84
"1"	"KE0251330663"	"KEGVS3"	"q90"	42.0967586	5	2	3	16	14	0.4	0.88
"1"	"KE0251330663"	"KEGVS3"	"q95"	71.68488	5	2	3	14	12	0.4	0.86
"1"	"KE0251330663"	"KEGVS3"	"rl2"	164.218231201172	5	1	4	1	0	0.2	0
"1"	"KE0251330664"	"KEGVS3"	"q80"	22.020576	5	4	1	19	16	0.8	0.84
"1"	"KE0251330664"	"KEGVS3"	"q90"	42.0967586	5	2	3	16	14	0.4	0.88
"1"	"KE0251330664"	"KEGVS3"	"q95"	71.68488	5	2	3	14	12	0.4	0.86
"1"	"KE0251330664"	"KEGVS3"	"rl2"	164.218231201172	5	1	4	1	0	0.2	0
"1"	"KE0251330665"	"KEGVS3"	"q80"	22.020576	5	4	1	19	16	0.8	0.84
"1"	"KE0251330665"	"KEGVS3"	"q90"	42.0967586	5	2	3	16	14	0.4	0.88
"1"	"KE0251330665"	"KEGVS3"	"q95"	71.68488	5	2	3	14	12	0.4	0.86
"1"	"KE0251330665"	"KEGVS3"	"rl2"	164.218231201172	5	1	4	1	0	0.2	0
"1"	"KE0301600798"	"G5092"	"q50"	19.382015	15	13	2	17	9	0.87	0.53
"1"	"KE0301600798"	"G5092"	"q80"	55.57047	15	11	4	22	13	0.73	0.59
"1"	"KE0301600798"	"G5092"	"q90"	85.14215	15	6	9	14	10	0.4	0.71
"1"	"KE0301600798"	"G5092"	"q95"	127.74771	15	1	14	4	3	0.07	0.75
"1"	"KE0301600798"	"KEGVS4"	"q50"	4.144618	15	14	1	15	6	0.93	0.4
"1"	"KE0301600798"	"KEGVS4"	"q80"	19.927456	15	12	3	22	13	0.8	0.59
"1"	"KE0301600798"	"KEGVS4"	"q90"	38.639142	15	11	4	19	11	0.73	0.58
"1"	"KE0301600798"	"KEGVS4"	"q95"	58.90867	15	7	8	13	8	0.47	0.62
"1"	"KE0301600798"	"KEGVS4"	"rl2"	136.27734375	15	2	13	3	1	0.13	0.33
"1"	"KE0301600799"	"G5092"	"q50"	19.382015	15	13	2	17	9	0.87	0.53
"1"	"KE0301600799"	"G5092"	"q80"	55.57047	15	11	4	22	13	0.73	0.59
"1"	"KE0301600799"	"G5092"	"q90"	85.14215	15	6	9	14	10	0.4	0.71
"1"	"KE0301600799"	"G5092"	"q95"	127.74771	15	1	14	4	3	0.07	0.75
"1"	"KE0301600799"	"KEGVS4"	"q50"	4.144618	15	14	1	15	6	0.93	0.4
"1"	"KE0301600799"	"KEGVS4"	"q80"	19.927456	15	12	3	22	13	0.8	0.59
"1"	"KE0301600799"	"KEGVS4"	"q90"	38.639142	15	11	4	19	11	0.73	0.58
"1"	"KE0301600799"	"KEGVS4"	"q95"	58.90867	15	7	8	13	8	0.47	0.62
"1"	"KE0301600799"	"KEGVS4"	"rl2"	136.27734375	15	2	13	3	1	0.13	0.33
"1"	"KE0301600800"	"G5092"	"q50"	19.382015	15	13	2	17	9	0.87	0.53
"1"	"KE0301600800"	"G5092"	"q80"	55.57047	15	11	4	22	13	0.73	0.59
"1"	"KE0301600800"	"G5092"	"q90"	85.14215	15	6	9	14	10	0.4	0.71
"1"	"KE0301600800"	"G5092"	"q95"	127.74771	15	1	14	4	3	0.07	0.75
"1"	"KE0301600800"	"KEGVS4"	"q50"	4.144618	15	14	1	15	6	0.93	0.4
"1"	"KE0301600800"	"KEGVS4"	"q80"	19.927456	15	12	3	22	13	0.8	0.59
"1"	"KE0301600800"	"KEGVS4"	"q90"	38.639142	15	11	4	19	11	0.73	0.58
"1"	"KE0301600800"	"KEGVS4"	"q95"	58.90867	15	7	8	13	8	0.47	0.62
"1"	"KE0301600800"	"KEGVS4"	"rl2"	136.27734375	15	2	13	3	1	0.13	0.33
"1"	"KE0301600801"	"G5092"	"q50"	19.382015	15	13	2	17	9	0.87	0.53
"1"	"KE0301600801"	"G5092"	"q80"	55.57047	15	11	4	22	13	0.73	0.59
"1"	"KE0301600801"	"G5092"	"q90"	85.14215	15	6	9	14	10	0.4	0.71
"1"	"KE0301600801"	"G5092"	"q95"	127.74771	15	1	14	4	3	0.07	0.75
"1"	"KE0301600801"	"KEGVS4"	"q50"	4.144618	15	14	1	15	6	0.93	0.4
"1"	"KE0301600801"	"KEGVS4"	"q80"	19.927456	15	12	3	22	13	0.8	0.59
"1"	"KE0301600801"	"KEGVS4"	"q90"	38.639142	15	11	4	19	11	0.73	0.58
"1"	"KE0301600801"	"KEGVS4"	"q95"	58.90867	15	7	8	13	8	0.47	0.62
"1"	"KE0301600801"	"KEGVS4"	"rl2"	136.27734375	15	2	13	3	1	0.13	0.33
"1"	"KE0301610802"	"G5092"	"q80"	55.57047	3	1	2	8	7	0.33	0.88
"1"	"KE0301610802"	"KEGVS4"	"q80"	19.927456	3	1	2	9	8	0.33	0.89
"1"	"KE0301610803"	"G5092"	"q80"	55.57047	3	1	2	8	7	0.33	0.88
"1"	"KE0301610803"	"KEGVS4"	"q80"	19.927456	3	1	2	9	8	0.33	0.89
"1"	"KE0301610804"	"G5092"	"q80"	55.57047	3	1	2	8	7	0.33	0.88
"1"	"KE0301610804"	"KEGVS4"	"q80"	19.927456	3	1	2	9	8	0.33	0.89
"1"	"KE0331790891"	"G5147"	"q80"	51.602074	21	17	4	15	10	0.81	0.67
"1"	"KE0331790891"	"G5147"	"q90"	99.8803859999999	21	15	6	14	10	0.71	0.71
"1"	"KE0331790891"	"G5147"	"q95"	164.37596	21	4	17	1	0	0.19	0
"1"	"KE0331790891"	"KEGVS17"	"q80"	51.80439	21	17	4	17	12	0.81	0.71
"1"	"KE0331790891"	"KEGVS17"	"q90"	97.568246	21	15	6	12	8	0.71	0.67
"1"	"KE0331790891"	"KEGVS17"	"q95"	158.26082	21	4	17	1	0	0.19	0
"1"	"KE0331790892"	"G5147"	"q80"	51.602074	21	17	4	15	10	0.81	0.67
"1"	"KE0331790892"	"G5147"	"q90"	99.8803859999999	21	15	6	14	10	0.71	0.71
"1"	"KE0331790892"	"G5147"	"q95"	164.37596	21	4	17	1	0	0.19	0
"1"	"KE0331790892"	"KEGVS17"	"q80"	51.80439	21	17	4	17	12	0.81	0.71
"1"	"KE0331790892"	"KEGVS17"	"q90"	97.568246	21	15	6	12	8	0.71	0.67
"1"	"KE0331790892"	"KEGVS17"	"q95"	158.26082	21	4	17	1	0	0.19	0
"1"	"KE0331790893"	"G5147"	"q80"	51.602074	21	17	4	15	10	0.81	0.67
"1"	"KE0331790893"	"G5147"	"q90"	99.8803859999999	21	15	6	14	10	0.71	0.71
"1"	"KE0331790893"	"G5147"	"q95"	164.37596	21	4	17	1	0	0.19	0
"1"	"KE0331790893"	"KEGVS17"	"q80"	51.80439	21	17	4	17	12	0.81	0.71
"1"	"KE0331790893"	"KEGVS17"	"q90"	97.568246	21	15	6	12	8	0.71	0.67
"1"	"KE0331790893"	"KEGVS17"	"q95"	158.26082	21	4	17	1	0	0.19	0
"1"	"KE0331790894"	"G5147"	"q80"	51.602074	21	17	4	15	10	0.81	0.67
"1"	"KE0331790894"	"G5147"	"q90"	99.8803859999999	21	15	6	14	10	0.71	0.71
"1"	"KE0331790894"	"G5147"	"q95"	164.37596	21	4	17	1	0	0.19	0
"1"	"KE0331790894"	"KEGVS17"	"q80"	51.80439	21	17	4	17	12	0.81	0.71
